title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
Recording 4K Video on an iPhone (Published 2018) - The New York Times,https://news.google.com/rss/articles/CBMihgFBVV95cUxNbVNSZWZqd3d0X0hBWG1xaHh1RUpDanVoM1lDMTZHY001MVhDZjFwUVBHVlpvU1M0Vjg4c3RKNjU5N0hXSndqRE9mU3h4bkRzUHc3TnhpRGZZUGdUOUN6VENJaHdoRkZuUlJSVFdqd0Jlbl9TWE5tN25hVjljVkpXYjkzSl9VQQ?oc=5,https://news.google.com/rss/articles/CBMihgFBVV95cUxNbVNSZWZqd3d0X0hBWG1xaHh1RUpDanVoM1lDMTZHY001MVhDZjFwUVBHVlpvU1M0Vjg4c3RKNjU5N0hXSndqRE9mU3h4bkRzUHc3TnhpRGZZUGdUOUN6VENJaHdoRkZuUlJSVFdqd0Jlbl9TWE5tN25hVjljVkpXYjkzSl9VQQ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,3133888868106835670,0,news.google.com,2018-01-31
New Mac cryptominer distributed via a MacUpdate hack - Malwarebytes,https://news.google.com/rss/articles/CBMioAFBVV95cUxPb2w0U0Z0UUh2WUJhbGMxM3NCNEtST095eDJoc3MxcHBJZzcyRlpiTDU3dWJDQXM2RXVXX2NZM2hzRlV2dmZjYjhfUUxiODBDZ1RoTE9LNXpoVWJXUXN3TUowYzJzeTY4Sk5iSURlQ1hsZFVmbzBBRmxjT0lSQ3FQOWNkY3BCSnJ5NVBkVGRyS21mblh0Umo2WjNkWkFSTmhM?oc=5,https://news.google.com/rss/articles/CBMioAFBVV95cUxPb2w0U0Z0UUh2WUJhbGMxM3NCNEtST095eDJoc3MxcHBJZzcyRlpiTDU3dWJDQXM2RXVXX2NZM2hzRlV2dmZjYjhfUUxiODBDZ1RoTE9LNXpoVWJXUXN3TUowYzJzeTY4Sk5iSURlQ1hsZFVmbzBBRmxjT0lSQ3FQOWNkY3BCSnJ5NVBkVGRyS21mblh0Umo2WjNkWkFSTmhM?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\bdata breach\b|\bhack(ed|ing)?\b|\bsecurity flaw\b,[],1.8,0,1,,,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,4509942436940361698,0,news.google.com,2018-02-01
MacBook Pro 2018: This Big Upgrade Is A Sure Thing - Forbes,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPQzNQWTFMa2ExczVob2M0SFdVUXpEZkJLRTRGTl9Nc2tyelpyZnM3NzNuNml4Uy1vaHpTV0hNTF9xdC1pQ2VCRGgtYWcwcURNd0JvTk5ubXZNbkhDbTQ2eTduUVJBUHphNnM3bUV2a0Vrek13VjNJRkhuVkhCOVktMkprd1Z4WjNNenAwbUZYMHhlNHNwN0gtQ1dUOWU4N3V6MUM2X3RaWV8?oc=5,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPQzNQWTFMa2ExczVob2M0SFdVUXpEZkJLRTRGTl9Nc2tyelpyZnM3NzNuNml4Uy1vaHpTV0hNTF9xdC1pQ2VCRGgtYWcwcURNd0JvTk5ubXZNbkhDbTQ2eTduUVJBUHphNnM3bUV2a0Vrek13VjNJRkhuVkhCOVktMkprd1Z4WjNNenAwbUZYMHhlNHNwN0gtQ1dUOWU4N3V6MUM2X3RaWV8?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,17574679348999298427,0,news.google.com,2018-02-02
"Apple escapes the Dow's 1,500 point drop largely unscathed (AAPL) - Yahoo Finance",https://news.google.com/rss/articles/CBMiekFVX3lxTE1uNDRNaEp4MUo1R1hlakVDTXFoRmZDWFFmLXB1Q0IzOS1HTUJUUXA4cWdxWlNXMHFXN2ZmLU9LQzhrRGdFTjl5M2ljb0FFNHVkaE1hNmxDSkJkSGlZOHBRdnZ5cGl2R1BqQVJZNUVGcUFMVXBYTzFJRlh3?oc=5,https://news.google.com/rss/articles/CBMiekFVX3lxTE1uNDRNaEp4MUo1R1hlakVDTXFoRmZDWFFmLXB1Q0IzOS1HTUJUUXA4cWdxWlNXMHFXN2ZmLU9LQzhrRGdFTjl5M2ljb0FFNHVkaE1hNmxDSkJkSGlZOHBRdnZ5cGl2R1BqQVJZNUVGcUFMVXBYTzFJRlh3?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,14987832286118248701,0,news.google.com,2018-02-04
Apple is 'Looking Into' Limited Reports of Incoming Call Delays on iPhone X - MacRumors,https://news.google.com/rss/articles/CBMigwFBVV95cUxNRC1DMlFIbHh1YmFHMExXUjQweDIwNTJCOXdvU3E2RXhzcHM3U3ZvUFJHWUVxbnVEZjdUVF8wMkZJQzlNSVZRYWtVeUhFX1VWbXp0WVJwbU1rOVJVVE9uS2FTVWFxcGVhOV9mZ0V4UDk1UGh2WUlTUXY0OF9yb2VTdDBvRQ?oc=5,https://news.google.com/rss/articles/CBMigwFBVV95cUxNRC1DMlFIbHh1YmFHMExXUjQweDIwNTJCOXdvU3E2RXhzcHM3U3ZvUFJHWUVxbnVEZjdUVF8wMkZJQzlNSVZRYWtVeUhFX1VWbXp0WVJwbU1rOVJVVE9uS2FTVWFxcGVhOV9mZ0V4UDk1UGh2WUlTUXY0OF9yb2VTdDBvRQ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,delay,[],0.0,0,0,,delay,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,12200058763804485611,0,news.google.com,2018-02-03
Rebel Great Mac Haik Supports Student Innovation - Ole Miss Athletics,https://news.google.com/rss/articles/CBMikgFBVV95cUxPT0xBUTdBbGdWTzE1TnJzNzZaM2gzX21QWWxMVHd1cjEyd2lTaktMRXpOWUNybm9ERGI3cmxNVkU0VXIyaTMzbkhyZ0dVVHdzaVJ0cVJBRXhhWlBuNEdIWFJNYWFuc3JmWGxMNndLOEYwY3A4RkxXRXRPTzN2THh0NkpnbmVMZnVhTFhSQmRPcG5CZw?oc=5,https://news.google.com/rss/articles/CBMikgFBVV95cUxPT0xBUTdBbGdWTzE1TnJzNzZaM2gzX21QWWxMVHd1cjEyd2lTaktMRXpOWUNybm9ERGI3cmxNVkU0VXIyaTMzbkhyZ0dVVHdzaVJ0cVJBRXhhWlBuNEdIWFJNYWFuc3JmWGxMNndLOEYwY3A4RkxXRXRPTzN2THh0NkpnbmVMZnVhTFhSQmRPcG5CZw?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,9195215686818539403,0,news.google.com,2018-02-03
"Rear-facing 3D sensing technology possibly slated for fall 2019 iPhone, allowing Apple to press AR advantage - AppleInsider",https://news.google.com/rss/articles/CBMi5AFBVV95cUxQMmJFZGw4cXhDdXlBb0dwcTkydFdha1dNT0lPMGRkNTRDVzVyVUxSWWk4SFZEeldMM0V1RUtkNmhKaFVvcDhySWxZMWc4QXQyOTNtOHR0ZDJRU1FIN0hzVVVJZHoyNzQyUHZBN28wRVJOdHdpbWRLME5ZOGZsakktQm5rLXBtRi1WWVc0SGIxdTYxS3BQcDhreEQwUjQ0SF91TS16MGVkTzBsQ2dxT20wTkFBLUxXS2dDLXZ0QmlNNE5zYm9OSjhmUVcwcmE2VHVIZjRab0drekhROEo4MXhXR0U2dFA?oc=5,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQMmJFZGw4cXhDdXlBb0dwcTkydFdha1dNT0lPMGRkNTRDVzVyVUxSWWk4SFZEeldMM0V1RUtkNmhKaFVvcDhySWxZMWc4QXQyOTNtOHR0ZDJRU1FIN0hzVVVJZHoyNzQyUHZBN28wRVJOdHdpbWRLME5ZOGZsakktQm5rLXBtRi1WWVc0SGIxdTYxS3BQcDhreEQwUjQ0SF91TS16MGVkTzBsQ2dxT20wTkFBLUxXS2dDLXZ0QmlNNE5zYm9OSjhmUVcwcmE2VHVIZjRab0drekhROEo4MXhXR0U2dFA?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,12093748150189939965,0,news.google.com,2018-02-13
Medical Records May Finally Be Coming To Your Apple Smartphone - NPR,https://news.google.com/rss/articles/CBMiwwFBVV95cUxONGp2ZjRVazJ2VDlmVFkxV2doLUZmRW9YSnIyWFptcFp0cDFOdjVJSWM4R1pMZDZQN1VKVXBkN2lFdms4eHJGSHpWVThZU0N2VF9OTkhtMUZwV2RBWTQtalQtVHJ0cTJVUU9ueXo1VGc1QkhPSURBQUpOQUF6Q19Xc0p1MzFKek9Kc08zUkpNeDZpakJBQ2owUFBKTU4taXpPTHlTR2l5OGdjRlVoUS1tVHlRN25TRmRSTTc2SEZzcVlRN3c?oc=5,https://news.google.com/rss/articles/CBMiwwFBVV95cUxONGp2ZjRVazJ2VDlmVFkxV2doLUZmRW9YSnIyWFptcFp0cDFOdjVJSWM4R1pMZDZQN1VKVXBkN2lFdms4eHJGSHpWVThZU0N2VF9OTkhtMUZwV2RBWTQtalQtVHJ0cTJVUU9ueXo1VGc1QkhPSURBQUpOQUF6Q19Xc0p1MzFKek9Kc08zUkpNeDZpakJBQ2owUFBKTU4taXpPTHlTR2l5OGdjRlVoUS1tVHlRN25TRmRSTTc2SEZzcVlRN3c?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.55,record,[],0.0,0,0,record,,0.124,weak,conf=0.55; pen:modal; novelty,0.55,1,gpt-4o-mini,10513676961931375905,0,news.google.com,2018-02-13
New Apple Watch bands feature spring colors and styles - Apple,https://news.google.com/rss/articles/CBMimgFBVV95cUxNVHhPQ0VydUR3NV9NRnNIaWdJdENfdXhVcV9aN3J4S08wM29rdGMtT1hQc0hBMlRtNWp1bU9ScjZmd2habU9VZWtCbGJXcFZoelgyUjVuOFlVYlJiTUQ4ZV8yWTNxdE4yOFVaNFY2S1JXcUgtb3ZTTV9FcUdUZ2dDM3BkV1FDUi05bTFSQzN1MTZTS3FXa1BzRXNR?oc=5,https://news.google.com/rss/articles/CBMimgFBVV95cUxNVHhPQ0VydUR3NV9NRnNIaWdJdENfdXhVcV9aN3J4S08wM29rdGMtT1hQc0hBMlRtNWp1bU9ScjZmd2habU9VZWtCbGJXcFZoelgyUjVuOFlVYlJiTUQ4ZV8yWTNxdE4yOFVaNFY2S1JXcUgtb3ZTTV9FcUdUZ2dDM3BkV1FDUi05bTFSQzN1MTZTS3FXa1BzRXNR?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,13241474661612427250,0,news.google.com,2018-03-20
Here's what I'll miss most about my iPhone as I transition away from Apple - Business Insider,https://news.google.com/rss/articles/CBMikgFBVV95cUxOV1RaZGFpSUFQOWhqQlBnNExQa3pEdDMtdGF5YnJ4UnMzUnZtcG9qY2ZqQkJOVEhKSzZ3WXRkMjNxNENmTTM2bHdxNkFoR2UyOVV1RHNYUGF0VnVnZU1kRkpjV0V4amEzQ2NULW5xN0tVTWtWR2NKQ0VBUXc0bERKay1sYWZzVnJsS2FLd1U4VVpVUQ?oc=5,https://news.google.com/rss/articles/CBMikgFBVV95cUxOV1RaZGFpSUFQOWhqQlBnNExQa3pEdDMtdGF5YnJ4UnMzUnZtcG9qY2ZqQkJOVEhKSzZ3WXRkMjNxNENmTTM2bHdxNkFoR2UyOVV1RHNYUGF0VnVnZU1kRkpjV0V4amEzQ2NULW5xN0tVTWtWR2NKQ0VBUXc0bERKay1sYWZzVnJsS2FLd1U4VVpVUQ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,13243945480473184093,0,news.google.com,2018-03-19
"NoDa’s Mac Tabby Cat Café: Part Coffee Shop, Part Rescue Mission - Charlotte Magazine",https://news.google.com/rss/articles/CBMimwFBVV95cUxQcERiUmRnUnZOWElHYl9xZlN3UFF5Ymt1UURtQzFyQ2ZNZzhZbmhRRjVsTHVUV004YUZha3Z3SFNMQU50dXlma2JkeWNib19rZXczWXQ5YzFVNEVadkpxNHN1bGtmeXctUkpNU1VFTUNLZEJOSWRVcnVWX3B5Vzc2emx2ZkNKa3ljeTZua0tsRXZyZUgzeWlWSDh0cw?oc=5,https://news.google.com/rss/articles/CBMimwFBVV95cUxQcERiUmRnUnZOWElHYl9xZlN3UFF5Ymt1UURtQzFyQ2ZNZzhZbmhRRjVsTHVUV004YUZha3Z3SFNMQU50dXlma2JkeWNib19rZXczWXQ5YzFVNEVadkpxNHN1bGtmeXctUkpNU1VFTUNLZEJOSWRVcnVWX3B5Vzc2emx2ZkNKa3ljeTZua0tsRXZyZUgzeWlWSDh0cw?oc=5&hl=en-US&gl=US&ceid=US:en,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,11428937371195929788,0,news.google.com,2018-03-19
Apple's patent for a touchscreen Macbook keyboard gives us a glimpse at the future of laptops - WIRED,https://news.google.com/rss/articles/CBMie0FVX3lxTE8zdXF1cHRYU0FPUjVjcVgxT1pHQTBkbkRYeVFZdnJzLWlndU0wbmNDSjFGR2RHbGhUdUVEU2cxVmRCLUM5UUpWNWVWMG9nNWhfaHYzcTA2THllbV9TcWZVMHJTdXktUzVOaHlwbWtBa3dtX1NleUF3eXMtWQ?oc=5,https://news.google.com/rss/articles/CBMie0FVX3lxTE8zdXF1cHRYU0FPUjVjcVgxT1pHQTBkbkRYeVFZdnJzLWlndU0wbmNDSjFGR2RHbGhUdUVEU2cxVmRCLUM5UUpWNWVWMG9nNWhfaHYzcTA2THllbV9TcWZVMHJTdXktUzVOaHlwbWtBa3dtX1NleUF3eXMtWQ?oc=5,0,bullish,0.6,tops,[],0.0,0,0,tops,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,12376905402915747555,0,news.google.com,2018-03-23
"Apple is working on a ‘foldable’ iPhone for release in 2020, says Bank of America - CNBC",https://news.google.com/rss/articles/CBMitgFBVV95cUxQdEhGNExKbHdlQ3F4c3BRQkNBLVVXZGdnY3BkaHQwX3lMN2I3RGYxSmVLMHl0VzZ6cTYwQVRiaHJ2Z3kwT0RRS29OSTNCTW5tb1Z1MXZSY1B3em1qeUZRVTVMZXJ6SjU2YncwRDY5N3E0WVJ4b0I5c2hWUGd1MFltb3M5VmZFdldyLUN4b1JleWVwTi1lUlBha0FHNGIyX2VrRngzYVU5eU03TUwxdDlYUF84cFhZZw?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxQdEhGNExKbHdlQ3F4c3BRQkNBLVVXZGdnY3BkaHQwX3lMN2I3RGYxSmVLMHl0VzZ6cTYwQVRiaHJ2Z3kwT0RRS29OSTNCTW5tb1Z1MXZSY1B3em1qeUZRVTVMZXJ6SjU2YncwRDY5N3E0WVJ4b0I5c2hWUGd1MFltb3M5VmZFdldyLUN4b1JleWVwTi1lUlBha0FHNGIyX2VrRngzYVU5eU03TUwxdDlYUF84cFhZZw?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,4174449613060531425,0,news.google.com,2018-03-22
Doctors put patients in charge with Apple’s Health Records feature - Apple,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQcU8tWkgzcWFQVHBOOFk3X2tZOGNUZlM3T2VKU1BVSWxVUy1zRmstLWphajk0WHJMX3VEMUFYVWF2MjhaSGxldjJnc2IyNHNJS1lLZjNONlJrRUV5MG5xcWFrbzJKRHN2RlhtaTFWSktPSjVLeTRhSWNPc2Y0Um5DRjlWNmJqTHY0R3NTejZyOFNfNFAyNFlPZFhzZU9WOU9oOHJiWVlmYVE?oc=5,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQcU8tWkgzcWFQVHBOOFk3X2tZOGNUZlM3T2VKU1BVSWxVUy1zRmstLWphajk0WHJMX3VEMUFYVWF2MjhaSGxldjJnc2IyNHNJS1lLZjNONlJrRUV5MG5xcWFrbzJKRHN2RlhtaTFWSktPSjVLeTRhSWNPc2Y0Um5DRjlWNmJqTHY0R3NTejZyOFNfNFAyNFlPZFhzZU9WOU9oOHJiWVlmYVE?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,3739077633870675327,0,news.google.com,2018-03-28
Apple iOS 11.3 Release: Should You Upgrade? - Forbes,https://news.google.com/rss/articles/CBMimgFBVV95cUxQYldHRnNQVW9XX2lNTXRTd25NamVTQ3NIa2JucGZkRGRfeFZxOUN3S2ZSQlo5VXVrT29nSlNYZU00NmVFY3JKcnJacjhCY1N3SlJWSVI1Tlc1UlV4TWVUMHNIMUFTTGtWZTdqQ1RQQ2pMQUFDMzU0VU5oNWNQWmQwSGNqMS04RHJ1YTJibVlmQjYxZW9jcGxzM0pB?oc=5,https://news.google.com/rss/articles/CBMimgFBVV95cUxQYldHRnNQVW9XX2lNTXRTd25NamVTQ3NIa2JucGZkRGRfeFZxOUN3S2ZSQlo5VXVrT29nSlNYZU00NmVFY3JKcnJacjhCY1N3SlJWSVI1Tlc1UlV4TWVUMHNIMUFTTGtWZTdqQ1RQQ2pMQUFDMzU0VU5oNWNQWmQwSGNqMS04RHJ1YTJibVlmQjYxZW9jcGxzM0pB?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,11718659903154624891,0,news.google.com,2018-03-30
"Apple Business Chat beta draws Home Depot, Lowe’s - Retail Dive",https://news.google.com/rss/articles/CBMikAFBVV95cUxOZG8tTVE2cE9ZTU5pR0pjQ1hxZzRVbF9XT1pXR2RaVi0zUHcyYUk4NlJPUFp1TEg0TWpsd0N6eU9laGs1bVdzUTc0X0xvTm5PbTl4ellqNElzTHpkcXhyV00tOEYwdFQ5aE5zcy04RXRmaHR5cUJLekIyWTRBOS1tWE5BUHR1RVBFVWZWdEhCd08?oc=5,https://news.google.com/rss/articles/CBMikAFBVV95cUxOZG8tTVE2cE9ZTU5pR0pjQ1hxZzRVbF9XT1pXR2RaVi0zUHcyYUk4NlJPUFp1TEg0TWpsd0N6eU9laGs1bVdzUTc0X0xvTm5PbTl4ellqNElzTHpkcXhyV00tOEYwdFQ5aE5zcy04RXRmaHR5cUJLekIyWTRBOS1tWE5BUHR1RVBFVWZWdEhCd08?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,13153711741317706817,0,news.google.com,2018-03-31
VUMC health records now available on iPhone Health app - VUMC News,https://news.google.com/rss/articles/CBMikgFBVV95cUxNRjZkQ3NnZmhSTmVXdVFaejhPUDQ3RU1JV3RtYi1DeFF5Sjl2czd4TUEtUXJYM1k5dXBKTGdlZGpia0dieEY1NFFRY0lTZnhuUVVBc3VEN1N1LW94X1RvMVltZE1WQ3BMSUdPZVZqdVVwVS1WZnpFckw1cXJraWdtYU82NlpOYmNicVJXd2RObXVMUQ?oc=5,https://news.google.com/rss/articles/CBMikgFBVV95cUxNRjZkQ3NnZmhSTmVXdVFaejhPUDQ3RU1JV3RtYi1DeFF5Sjl2czd4TUEtUXJYM1k5dXBKTGdlZGpia0dieEY1NFFRY0lTZnhuUVVBc3VEN1N1LW94X1RvMVltZE1WQ3BMSUdPZVZqdVVwVS1WZnpFckw1cXJraWdtYU82NlpOYmNicVJXd2RObXVMUQ?oc=5&hl=en-US&gl=US&ceid=US:en,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,13537496513125889491,0,news.google.com,2018-04-01
Apple Stops Signing 11.2.6 Despite iOS 11.3 Problems - Forbes,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQWjV4dkl1UDVNbkdGV2VNOVp3c2pZaVctU0E2eGVPVWh3X0dHbjloNWpoZEhRM21MV1NmejNYNjFUNHBVWVFyUDNvQnd6N3gtTGRlWUczekFxSEs0SEZnRGpBY3QzUFNLc05URkNsTS1SU2ZEY3JYd25WMXBGUnNVRmFQSG10MzBqWlNiRXpBQzVRb2pZQm5uWmswRGlmZHZmbDJmVmxaYkY3UQ?oc=5,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQWjV4dkl1UDVNbkdGV2VNOVp3c2pZaVctU0E2eGVPVWh3X0dHbjloNWpoZEhRM21MV1NmejNYNjFUNHBVWVFyUDNvQnd6N3gtTGRlWUczekFxSEs0SEZnRGpBY3QzUFNLc05URkNsTS1SU2ZEY3JYd25WMXBGUnNVRmFQSG10MzBqWlNiRXpBQzVRb2pZQm5uWmswRGlmZHZmbDJmVmxaYkY3UQ?oc=5,0,bullish,0.6,tops,[],0.0,0,0,tops,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,12587643532436946942,0,news.google.com,2018-04-07
The new 15-inch MacBook Pro is a needed upgrade but still very expensive - Macworld,https://news.google.com/rss/articles/CBMiggFBVV95cUxNcFVxT29TTVFjVTZCYjRJMWx0QS1zVjBwZlVnSnFCVDNIaW93ZFBGR0ozUTFUY0RQY3NfZFB4UldodmJNRzdsZzl0N0RLSlZheUMyZERrSW1vTnp4Z00xUTA2VUQxMWEwa3BsNDh3d3VWbmhxUVY3aEticTFTZDA0WEFB?oc=5,https://news.google.com/rss/articles/CBMiggFBVV95cUxNcFVxT29TTVFjVTZCYjRJMWx0QS1zVjBwZlVnSnFCVDNIaW93ZFBGR0ozUTFUY0RQY3NfZFB4UldodmJNRzdsZzl0N0RLSlZheUMyZERrSW1vTnp4Z00xUTA2VUQxMWEwa3BsNDh3d3VWbmhxUVY3aEticTFTZDA0WEFB?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,8072923099124670791,0,news.google.com,2018-04-05
New iPhone Leak Reveals Apple's Biggest Upgrade - Forbes,https://news.google.com/rss/articles/CBMirgFBVV95cUxNNW1IVHJUNG54WUEtRmktS3kyWXVyWnNvZzU4ME83cTM4Y25VVjNwX21uT3Q5bHZReFJXNy1IRU9fVElnb05yakFKRHA2eFl1aTRuWkZBdV9OQWRIVkh3VG1sc1pmc0tNTldNMUVmQ0JRUHE2T0Vhenh3bmdVM0ZkU2UyUkd6Z2o2Mmg5YjRjM0I3SEl6LWhqYXo4RFh4bTRVU3RvMm5tYllRQ1Nfenc?oc=5,https://news.google.com/rss/articles/CBMirgFBVV95cUxNNW1IVHJUNG54WUEtRmktS3kyWXVyWnNvZzU4ME83cTM4Y25VVjNwX21uT3Q5bHZReFJXNy1IRU9fVElnb05yakFKRHA2eFl1aTRuWkZBdV9OQWRIVkh3VG1sc1pmc0tNTldNMUVmQ0JRUHE2T0Vhenh3bmdVM0ZkU2UyUkd6Z2o2Mmg5YjRjM0I3SEl6LWhqYXo4RFh4bTRVU3RvMm5tYllRQ1Nfenc?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,11810974832515519822,0,news.google.com,2018-04-09
Watch: Should you upgrade to Apple's 2018 iPad? - AppleInsider,https://news.google.com/rss/articles/CBMikAFBVV95cUxNQmMwRWMzamlzM3JQcXI5SXAxWUVFbHNUbF9oUVo0RVoyeFhpb2RlaVpFaXNqaURKblhkcjIwQ1Z0dkF3amt4NzUyN2lneTNIbVRhdTVMdlBSbTVlYlpGbHFkS25lWWRUckpTVHNxdm1lal9oSnV6T0JwbG1DZWZlZWJ3dHZZaTRvd09KWXJibEg?oc=5,https://news.google.com/rss/articles/CBMikAFBVV95cUxNQmMwRWMzamlzM3JQcXI5SXAxWUVFbHNUbF9oUVo0RVoyeFhpb2RlaVpFaXNqaURKblhkcjIwQ1Z0dkF3amt4NzUyN2lneTNIbVRhdTVMdlBSbTVlYlpGbHFkS25lWWRUckpTVHNxdm1lal9oSnV6T0JwbG1DZWZlZWJ3dHZZaTRvd09KWXJibEg?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,9505726609565995391,0,news.google.com,2018-04-09
Apple's GiveBack Program Is The Excuse To Upgrade Your iPhone - Forbes,https://news.google.com/rss/articles/CBMitAFBVV95cUxPQjRKa25xaXNfWlVaS0dCWUZBUU5lbEIxbEtGMnl6dUxvNkxybk5NNVkyYXVZbk9xcUt0eU8xRUE5LUhMVmdyQ0hyZTd1VkVCUUJMWmxlZklBbTFRMEgtRUMtbXJHUDQ0b2pnWVY2aFYxUUVtVUtKckpSWjNmV1R6eHZSVzZ6bDU1MnNZRXpOb2xtMjYyS2VvNnNyWE0wNUZqXzVMQTBFejd4ZlZHRi1HMDAzQU8?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxPQjRKa25xaXNfWlVaS0dCWUZBUU5lbEIxbEtGMnl6dUxvNkxybk5NNVkyYXVZbk9xcUt0eU8xRUE5LUhMVmdyQ0hyZTd1VkVCUUJMWmxlZklBbTFRMEgtRUMtbXJHUDQ0b2pnWVY2aFYxUUVtVUtKckpSWjNmV1R6eHZSVzZ6bDU1MnNZRXpOb2xtMjYyS2VvNnNyWE0wNUZqXzVMQTBFejd4ZlZHRi1HMDAzQU8?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,11810988862295302461,0,news.google.com,2018-04-19
Apple's Stock Sharp Decline May Be an Overreaction - Investopedia,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNajhLNGhiVVdsVzdvZTVzb3NzcnEwQUs1U29kYk9Ub0EwSUx0Szc0c3dMWU9ES1ZRUVJNMHlRc2VCWmpYaXhSaDk2YmhDVEZGbVM2R1FSeG1Eb292aTNYRk9uTDRFQ2tSZDZIMHB3alN5S3NhMVRCcEZwdTRZcEJpcGsyZDNISDR5?oc=5,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNajhLNGhiVVdsVzdvZTVzb3NzcnEwQUs1U29kYk9Ub0EwSUx0Szc0c3dMWU9ES1ZRUVJNMHlRc2VCWmpYaXhSaDk2YmhDVEZGbVM2R1FSeG1Eb292aTNYRk9uTDRFQ2tSZDZIMHB3alN5S3NhMVRCcEZwdTRZcEJpcGsyZDNISDR5?oc=5,0,bearish,0.72,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.19,0,1,,,0.28,weak,lex=0.59; conf=0.72; pen:modal; novelty,-0.72,-1,gpt-4o-mini,13544891954537209513,0,news.google.com,2018-04-19
